datetime,temperature_degC,base_load_kW,hvac_heating_kW,hvac_cooling_kW,equipment_kW,shore_power_kW,load_kw,ghi_W_m2,total_load_kWh
1/3/2025 13:00,3.6,511.7739803,139.2,0,334,0,984.9739803,59,984.9739803
1/3/2025 14:00,3.5,511.7739803,140,0,334,0,985.7739803,32,985.7739803
1/3/2025 15:00,3.3,511.7739803,141.6,0,334,0,987.3739803,9,987.3739803
1/3/2025 16:00,3.1,511.7739803,143.2,0,334,0,988.9739803,0,988.9739803
1/3/2025 17:00,2.8,511.7739803,145.6,0,334,0,991.3739803,0,991.3739803
1/3/2025 18:00,3.3,511.7739803,141.6,0,334,0,987.3739803,0,987.3739803
1/3/2025 19:00,2.2,511.7739803,150.4,0,334,0,996.1739803,0,996.1739803
1/3/2025 20:00,2.2,511.7739803,150.4,0,334,0,996.1739803,0,996.1739803
1/3/2025 21:00,1.8,511.7739803,153.6,0,334,0,999.3739803,0,999.3739803
1/3/2025 22:00,1.1,333.7656393,95.52,0,144,0,573.2856393,0,573.2856393
1/3/2025 23:00,2.6,333.7656393,88.32,0,144,0,566.0856393,0,566.0856393
1/4/2025 0:00,3.7,267.0125114,83.04,0,122,0,472.0525114,0,472.0525114
1/4/2025 1:00,3.5,267.0125114,84,0,122,0,473.0125114,0,473.0125114
1/4/2025 2:00,3.9,267.0125114,82.08,0,122,0,471.0925114,0,471.0925114
1/4/2025 3:00,4.3,267.0125114,80.16,0,122,0,469.1725114,0,469.1725114
1/4/2025 4:00,4.4,267.0125114,79.68,0,122,0,468.6925114,0,468.6925114
1/4/2025 5:00,4.5,267.0125114,79.2,0,122,0,468.2125114,0,468.2125114
1/4/2025 6:00,4.8,400.5187672,129.6,0,210,0,740.1187672,0,740.1187672
1/4/2025 7:00,5.1,400.5187672,127.2,0,210,0,737.7187672,0,737.7187672
1/4/2025 8:00,5.1,400.5187672,127.2,0,210,0,737.7187672,0,737.7187672
1/4/2025 9:00,5.3,400.5187672,125.6,0,210,0,736.1187672,0,736.1187672
1/4/2025 10:00,5.5,400.5187672,124,0,210,0,734.5187672,24,734.5187672
1/4/2025 11:00,5.6,400.5187672,123.2,0,210,0,733.7187672,43,733.7187672
1/4/2025 12:00,5.8,400.5187672,121.6,0,210,0,732.1187672,69,732.1187672
1/4/2025 13:00,6.3,400.5187672,117.6,0,210,0,728.1187672,82,728.1187672
1/4/2025 14:00,6.3,400.5187672,117.6,0,210,0,728.1187672,58,728.1187672
1/4/2025 15:00,5.8,400.5187672,121.6,0,210,0,732.1187672,16,732.1187672
1/4/2025 16:00,4.9,400.5187672,128.8,0,210,0,739.3187672,0,739.3187672
1/4/2025 17:00,4.4,400.5187672,132.8,0,210,0,743.3187672,0,743.3187672
1/4/2025 18:00,4.4,400.5187672,132.8,0,210,0,743.3187672,0,743.3187672
1/4/2025 19:00,4,400.5187672,136,0,210,0,746.5187672,0,746.5187672
1/4/2025 20:00,3.7,400.5187672,138.4,0,210,0,748.9187672,0,748.9187672
1/4/2025 21:00,3.2,400.5187672,142.4,0,210,0,752.9187672,0,752.9187672
1/4/2025 22:00,2.8,267.0125114,87.36,0,122,0,476.3725114,0,476.3725114
1/4/2025 23:00,3,267.0125114,86.4,0,122,0,475.4125114,0,475.4125114
1/5/2025 0:00,3,222.5104262,43.2,0,112,0,377.7104262,0,377.7104262
1/5/2025 1:00,2.4,222.5104262,44.64,0,112,0,379.1504262,0,379.1504262
1/5/2025 2:00,2.4,222.5104262,44.64,0,112,0,379.1504262,0,379.1504262
1/5/2025 3:00,2,222.5104262,45.6,0,112,0,380.1104262,0,380.1104262
1/5/2025 4:00,2,222.5104262,45.6,0,112,0,380.1104262,0,380.1104262
1/5/2025 5:00,1.4,222.5104262,47.04,0,112,0,381.5504262,0,381.5504262
1/5/2025 6:00,1.6,222.5104262,77.6,0,112,0,412.1104262,0,412.1104262
1/5/2025 7:00,1.8,222.5104262,76.8,0,112,0,411.3104262,0,411.3104262
1/5/2025 8:00,1.8,222.5104262,76.8,0,112,0,411.3104262,0,411.3104262
1/5/2025 9:00,1.7,222.5104262,77.2,0,112,0,411.7104262,0,411.7104262
1/5/2025 10:00,1.9,222.5104262,76.4,0,112,0,410.9104262,28,410.9104262
1/5/2025 11:00,2.7,222.5104262,73.2,0,112,0,407.7104262,37,407.7104262
1/5/2025 12:00,2.3,222.5104262,74.8,0,112,0,409.3104262,42,409.3104262
1/5/2025 13:00,2.3,222.5104262,74.8,0,112,0,409.3104262,37,409.3104262
1/5/2025 14:00,2.1,222.5104262,75.6,0,112,0,410.1104262,17,410.1104262
1/5/2025 15:00,1.8,222.5104262,76.8,0,112,0,411.3104262,4,411.3104262
1/5/2025 16:00,1.6,222.5104262,77.6,0,112,0,412.1104262,0,412.1104262
1/5/2025 17:00,1.9,222.5104262,76.4,0,112,0,410.9104262,0,410.9104262
1/5/2025 18:00,3,222.5104262,72,0,112,0,406.5104262,0,406.5104262
1/5/2025 19:00,3,222.5104262,72,0,112,0,406.5104262,0,406.5104262
1/5/2025 20:00,2.6,222.5104262,73.6,0,112,0,408.1104262,0,408.1104262
1/5/2025 21:00,1.5,222.5104262,78,0,112,0,412.5104262,0,412.5104262
1/5/2025 22:00,0.9,222.5104262,48.24,0,112,0,382.7504262,0,382.7504262
1/5/2025 23:00,0.5,222.5104262,49.2,0,112,0,383.7104262,0,383.7104262
1/6/2025 0:00,0.4,222.5104262,49.44,0,112,0,383.9504262,0,383.9504262
1/6/2025 1:00,0.6,222.5104262,48.96,0,112,0,383.4704262,0,383.4704262
1/6/2025 2:00,0.7,222.5104262,48.72,0,112,0,383.2304262,0,383.2304262
1/6/2025 3:00,0.5,222.5104262,49.2,0,112,0,383.7104262,0,383.7104262
1/6/2025 4:00,0.3,222.5104262,49.68,0,112,0,384.1904262,0,384.1904262
1/6/2025 5:00,0.1,222.5104262,50.16,0,112,0,384.6704262,0,384.6704262
1/6/2025 6:00,-0.1,222.5104262,84.4,0,112,0,418.9104262,0,418.9104262
1/6/2025 7:00,-0.3,222.5104262,85.2,0,112,0,419.7104262,0,419.7104262
1/6/2025 8:00,-0.5,222.5104262,86,0,112,850,1270.510426,0,1270.510426
1/6/2025 9:00,-0.8,222.5104262,87.2,0,112,850,1271.710426,0,1271.710426
1/6/2025 10:00,-1.5,222.5104262,90,0,112,850,1274.510426,55,1274.510426
1/6/2025 11:00,-1.2,222.5104262,88.8,0,112,850,1273.310426,95,1273.310426
1/6/2025 12:00,-0.7,222.5104262,86.8,0,112,850,1271.310426,114,1271.310426
1/6/2025 13:00,-0.2,222.5104262,84.8,0,112,850,1269.310426,107,1269.310426
1/6/2025 14:00,-0.4,222.5104262,85.6,0,112,850,1270.110426,67,1270.110426
1/6/2025 15:00,-1.1,222.5104262,88.4,0,112,850,1272.910426,21,1272.910426
1/6/2025 16:00,-1.6,222.5104262,90.4,0,112,0,424.9104262,1,424.9104262
1/6/2025 17:00,-1.9,222.5104262,91.6,0,112,0,426.1104262,0,426.1104262
1/6/2025 18:00,-2.1,222.5104262,92.4,0,112,0,426.9104262,0,426.9104262
1/6/2025 19:00,-2.2,222.5104262,92.8,0,112,0,427.3104262,0,427.3104262
1/6/2025 20:00,-2.8,222.5104262,95.2,0,112,0,429.7104262,0,429.7104262
1/6/2025 21:00,-2.8,222.5104262,95.2,0,112,0,429.7104262,0,429.7104262
1/6/2025 22:00,-2.4,222.5104262,56.16,0,112,0,390.6704262,0,390.6704262
1/6/2025 23:00,-2.1,222.5104262,55.44,0,112,0,389.9504262,0,389.9504262
1/7/2025 0:00,-0.8,333.7656393,104.64,0,144,0,582.4056393,0,582.4056393
1/7/2025 1:00,-0.5,333.7656393,103.2,0,144,0,580.9656393,0,580.9656393
1/7/2025 2:00,0.1,333.7656393,100.32,0,144,0,578.0856393,0,578.0856393
1/7/2025 3:00,0.2,333.7656393,99.84,0,144,0,577.6056393,0,577.6056393
1/7/2025 4:00,0.3,333.7656393,99.36,0,144,0,577.1256393,0,577.1256393
1/7/2025 5:00,0.3,333.7656393,99.36,0,144,0,577.1256393,0,577.1256393
1/7/2025 6:00,0,511.7739803,168,0,334,0,1013.77398,0,1013.77398
1/7/2025 7:00,-1.5,511.7739803,180,0,334,0,1025.77398,0,1025.77398
1/7/2025 8:00,-0.8,511.7739803,174.4,0,334,0,1020.17398,0,1020.17398
1/7/2025 9:00,0.1,511.7739803,167.2,0,334,0,1012.97398,12,1012.97398
1/7/2025 10:00,0.6,511.7739803,163.2,0,334,0,1008.97398,39,1008.97398
1/7/2025 11:00,1,511.7739803,160,0,334,0,1005.77398,66,1005.77398
1/7/2025 12:00,1.8,511.7739803,153.6,0,334,0,999.3739803,72,999.3739803
1/7/2025 13:00,1.5,511.7739803,156,0,334,0,1001.77398,52,1001.77398
1/7/2025 14:00,1.5,511.7739803,156,0,334,0,1001.77398,24,1001.77398
1/7/2025 15:00,1.2,511.7739803,158.4,0,334,0,1004.17398,7,1004.17398
1/7/2025 16:00,0.8,511.7739803,161.6,0,334,0,1007.37398,0,1007.37398
1/7/2025 17:00,0.8,511.7739803,161.6,0,334,0,1007.37398,0,1007.37398
1/7/2025 18:00,0.6,511.7739803,163.2,0,334,0,1008.97398,0,1008.97398
1/7/2025 19:00,0.8,511.7739803,161.6,0,334,0,1007.37398,0,1007.37398
1/7/2025 20:00,1,511.7739803,160,0,334,0,1005.77398,0,1005.77398
1/7/2025 21:00,0.9,511.7739803,160.8,0,334,0,1006.57398,0,1006.57398
1/7/2025 22:00,1.2,333.7656393,95.04,0,144,0,572.8056393,0,572.8056393
1/7/2025 23:00,0.6,333.7656393,97.92,0,144,0,575.6856393,0,575.6856393
1/8/2025 0:00,0.6,333.7656393,97.92,0,144,0,575.6856393,0,575.6856393
1/8/2025 1:00,0.5,333.7656393,98.4,0,144,0,576.1656393,0,576.1656393
1/8/2025 2:00,0.4,333.7656393,98.88,0,144,0,576.6456393,0,576.6456393
1/8/2025 3:00,0.3,333.7656393,99.36,0,144,0,577.1256393,0,577.1256393
1/8/2025 4:00,0.2,333.7656393,99.84,0,144,0,577.6056393,0,577.6056393
1/8/2025 5:00,0.2,333.7656393,99.84,0,144,0,577.6056393,0,577.6056393
1/8/2025 6:00,0.2,511.7739803,166.4,0,334,0,1012.17398,0,1012.17398
1/8/2025 7:00,0.2,511.7739803,166.4,0,334,0,1012.17398,0,1012.17398
1/8/2025 8:00,0,511.7739803,168,0,334,0,1013.77398,0,1013.77398
1/8/2025 9:00,0.1,511.7739803,167.2,0,334,0,1012.97398,15,1012.97398
1/8/2025 10:00,0.1,511.7739803,167.2,0,334,0,1012.97398,46,1012.97398
1/8/2025 11:00,-1.2,511.7739803,177.6,0,334,0,1023.37398,73,1023.37398
1/8/2025 12:00,-1.3,511.7739803,178.4,0,334,0,1024.17398,86,1024.17398
1/8/2025 13:00,-1,511.7739803,176,0,334,0,1021.77398,77,1021.77398
1/8/2025 14:00,-1.1,511.7739803,176.8,0,334,0,1022.57398,50,1022.57398
1/8/2025 15:00,-1.6,511.7739803,180.8,0,334,0,1026.57398,18,1026.57398
1/8/2025 16:00,-1.6,511.7739803,180.8,0,334,0,1026.57398,1,1026.57398
1/8/2025 17:00,-2.3,511.7739803,186.4,0,334,0,1032.17398,0,1032.17398
1/8/2025 18:00,-3.3,511.7739803,194.4,0,334,0,1040.17398,0,1040.17398
1/8/2025 19:00,-2.9,511.7739803,191.2,0,334,0,1036.97398,0,1036.97398
1/8/2025 20:00,-3.3,511.7739803,194.4,0,334,0,1040.17398,0,1040.17398
1/8/2025 21:00,-4.1,511.7739803,200.8,0,334,0,1046.57398,0,1046.57398
1/8/2025 22:00,-4.6,333.7656393,122.88,0,144,0,600.6456393,0,600.6456393
1/8/2025 23:00,-5.2,333.7656393,125.76,0,144,0,603.5256393,0,603.5256393
1/9/2025 0:00,-5.3,333.7656393,126.24,0,144,0,604.0056393,0,604.0056393
1/9/2025 1:00,-5.4,333.7656393,126.72,0,144,0,604.4856393,0,604.4856393
1/9/2025 2:00,-5.1,333.7656393,125.28,0,144,0,603.0456393,0,603.0456393
1/9/2025 3:00,-5.1,333.7656393,125.28,0,144,0,603.0456393,0,603.0456393
1/9/2025 4:00,-5.5,333.7656393,127.2,0,144,0,604.9656393,0,604.9656393
1/9/2025 5:00,-5.5,333.7656393,127.2,0,144,0,604.9656393,0,604.9656393
1/9/2025 6:00,-5.9,511.7739803,215.2,0,334,0,1060.97398,0,1060.97398
1/9/2025 7:00,-6.1,511.7739803,216.8,0,334,0,1062.57398,0,1062.57398
1/9/2025 8:00,-5.2,511.7739803,209.6,0,334,0,1055.37398,0,1055.37398
1/9/2025 9:00,-5.6,511.7739803,212.8,0,334,0,1058.57398,19,1058.57398
1/9/2025 10:00,-4.8,511.7739803,206.4,0,334,0,1052.17398,55,1052.17398
1/9/2025 11:00,-3,511.7739803,192,0,334,0,1037.77398,78,1037.77398
1/9/2025 12:00,-2.4,511.7739803,187.2,0,334,0,1032.97398,95,1032.97398
1/9/2025 13:00,-3.1,511.7739803,192.8,0,334,0,1038.57398,95,1038.57398
1/9/2025 14:00,-3.2,511.7739803,193.6,0,334,0,1039.37398,60,1039.37398
1/9/2025 15:00,-3.3,511.7739803,194.4,0,334,0,1040.17398,20,1040.17398
1/9/2025 16:00,-3.4,511.7739803,195.2,0,334,0,1040.97398,1,1040.97398
1/9/2025 17:00,-3.4,511.7739803,195.2,0,334,0,1040.97398,0,1040.97398
1/9/2025 18:00,-3.3,511.7739803,194.4,0,334,0,1040.17398,0,1040.17398
1/9/2025 19:00,-3.1,511.7739803,192.8,0,334,0,1038.57398,0,1038.57398
1/9/2025 20:00,-3,511.7739803,192,0,334,0,1037.77398,0,1037.77398
1/9/2025 21:00,-2.8,511.7739803,190.4,0,334,0,1036.17398,0,1036.17398
1/9/2025 22:00,-2.7,333.7656393,113.76,0,144,0,591.5256393,0,591.5256393
1/9/2025 23:00,-2.4,333.7656393,112.32,0,144,0,590.0856393,0,590.0856393
1/10/2025 0:00,-2.4,333.7656393,112.32,0,144,0,590.0856393,0,590.0856393
1/10/2025 1:00,-2.3,333.7656393,111.84,0,144,0,589.6056393,0,589.6056393
1/10/2025 2:00,-2.1,333.7656393,110.88,0,144,0,588.6456393,0,588.6456393
1/10/2025 3:00,-2.2,333.7656393,111.36,0,144,0,589.1256393,0,589.1256393
1/10/2025 4:00,-2.4,333.7656393,112.32,0,144,0,590.0856393,0,590.0856393
1/10/2025 5:00,-1.6,333.7656393,108.48,0,144,0,586.2456393,0,586.2456393
1/10/2025 6:00,-1.2,511.7739803,177.6,0,334,0,1023.37398,0,1023.37398
1/10/2025 7:00,-0.9,511.7739803,175.2,0,334,0,1020.97398,0,1020.97398
1/10/2025 8:00,-1.4,511.7739803,179.2,0,334,0,1024.97398,0,1024.97398
1/10/2025 9:00,-2.6,511.7739803,188.8,0,334,0,1034.57398,14,1034.57398
1/10/2025 10:00,-1.4,511.7739803,179.2,0,334,0,1024.97398,43,1024.97398
1/10/2025 11:00,-0.9,511.7739803,175.2,0,334,0,1020.97398,68,1020.97398
1/10/2025 12:00,-0.6,511.7739803,172.8,0,334,0,1018.57398,81,1018.57398
1/10/2025 13:00,-0.4,511.7739803,171.2,0,334,0,1016.97398,76,1016.97398
1/10/2025 14:00,-0.3,511.7739803,170.4,0,334,0,1016.17398,50,1016.17398
1/10/2025 15:00,-0.6,511.7739803,172.8,0,334,0,1018.57398,18,1018.57398
1/10/2025 16:00,-1.1,511.7739803,176.8,0,334,0,1022.57398,1,1022.57398
1/10/2025 17:00,-1.2,511.7739803,177.6,0,334,0,1023.37398,0,1023.37398
1/10/2025 18:00,-1.1,511.7739803,176.8,0,334,0,1022.57398,0,1022.57398
1/10/2025 19:00,-0.6,511.7739803,172.8,0,334,0,1018.57398,0,1018.57398
1/10/2025 20:00,0.4,511.7739803,164.8,0,334,0,1010.57398,0,1010.57398
1/10/2025 21:00,1.5,511.7739803,156,0,334,0,1001.77398,0,1001.77398
1/10/2025 22:00,2.1,333.7656393,90.72,0,144,0,568.4856393,0,568.4856393
1/10/2025 23:00,2.8,333.7656393,87.36,0,144,0,565.1256393,0,565.1256393
1/11/2025 0:00,3.1,267.0125114,85.92,0,122,0,474.9325114,0,474.9325114
1/11/2025 1:00,3.4,267.0125114,84.48,0,122,0,473.4925114,0,473.4925114
1/11/2025 2:00,3.4,267.0125114,84.48,0,122,0,473.4925114,0,473.4925114
1/11/2025 3:00,3.9,267.0125114,82.08,0,122,0,471.0925114,0,471.0925114
1/11/2025 4:00,3.8,267.0125114,82.56,0,122,0,471.5725114,0,471.5725114
1/11/2025 5:00,4,267.0125114,81.6,0,122,0,470.6125114,0,470.6125114
1/11/2025 6:00,4.5,400.5187672,132,0,210,0,742.5187672,0,742.5187672
1/11/2025 7:00,4.7,400.5187672,130.4,0,210,0,740.9187672,0,740.9187672
1/11/2025 8:00,4.9,400.5187672,128.8,0,210,0,739.3187672,0,739.3187672
1/11/2025 9:00,5.1,400.5187672,127.2,0,210,0,737.7187672,0,737.7187672
1/11/2025 10:00,5.3,400.5187672,125.6,0,210,0,736.1187672,29,736.1187672
1/11/2025 11:00,5.8,400.5187672,121.6,0,210,0,732.1187672,68,732.1187672
1/11/2025 12:00,6.7,400.5187672,114.4,0,210,0,724.9187672,99,724.9187672
1/11/2025 13:00,6.5,400.5187672,116,0,210,0,726.5187672,103,726.5187672
1/11/2025 14:00,6.2,400.5187672,118.4,0,210,0,728.9187672,71,728.9187672
1/11/2025 15:00,5,400.5187672,128,0,210,0,738.5187672,26,738.5187672
1/11/2025 16:00,3.8,400.5187672,137.6,0,210,0,748.1187672,2,748.1187672
1/11/2025 17:00,3.1,400.5187672,143.2,0,210,0,753.7187672,0,753.7187672
1/11/2025 18:00,2.3,400.5187672,149.6,0,210,0,760.1187672,0,760.1187672
1/11/2025 19:00,2,400.5187672,152,0,210,0,762.5187672,0,762.5187672
1/11/2025 20:00,1.8,400.5187672,153.6,0,210,0,764.1187672,0,764.1187672
1/11/2025 21:00,2,400.5187672,152,0,210,0,762.5187672,0,762.5187672
1/11/2025 22:00,2.5,267.0125114,88.8,0,122,0,477.8125114,0,477.8125114
1/11/2025 23:00,2.7,267.0125114,87.84,0,122,0,476.8525114,0,476.8525114
1/12/2025 0:00,2.6,222.5104262,44.16,0,112,0,378.6704262,0,378.6704262
1/12/2025 1:00,3.3,222.5104262,42.48,0,112,0,376.9904262,0,376.9904262
1/12/2025 2:00,3.6,222.5104262,41.76,0,112,0,376.2704262,0,376.2704262
1/12/2025 3:00,3.9,222.5104262,41.04,0,112,0,375.5504262,0,375.5504262
1/12/2025 4:00,4,222.5104262,40.8,0,112,0,375.3104262,0,375.3104262
1/12/2025 5:00,3.8,222.5104262,41.28,0,112,0,375.7904262,0,375.7904262
1/12/2025 6:00,4.3,222.5104262,66.8,0,112,0,401.3104262,0,401.3104262
1/12/2025 7:00,4.7,222.5104262,65.2,0,112,0,399.7104262,0,399.7104262
1/12/2025 8:00,6.5,222.5104262,58,0,112,0,392.5104262,0,392.5104262
1/12/2025 9:00,7.8,222.5104262,52.8,0,112,0,387.3104262,0,387.3104262
1/12/2025 10:00,8.3,222.5104262,50.8,0,112,0,385.3104262,14,385.3104262
1/12/2025 11:00,8.8,222.5104262,48.8,0,112,0,383.3104262,20,383.3104262
1/12/2025 12:00,8.8,222.5104262,48.8,0,112,0,383.3104262,28,383.3104262
1/12/2025 13:00,8.2,222.5104262,51.2,0,112,0,385.7104262,27,385.7104262
1/12/2025 14:00,8.2,222.5104262,51.2,0,112,0,385.7104262,16,385.7104262
1/12/2025 15:00,7.6,222.5104262,53.6,0,112,0,388.1104262,6,388.1104262
1/12/2025 16:00,2.9,222.5104262,72.4,0,112,0,406.9104262,0,406.9104262
1/12/2025 17:00,1.3,222.5104262,78.8,0,112,0,413.3104262,0,413.3104262
1/12/2025 18:00,1.1,222.5104262,79.6,0,112,0,414.1104262,0,414.1104262
1/12/2025 19:00,0.8,222.5104262,80.8,0,112,0,415.3104262,0,415.3104262
1/12/2025 20:00,1,222.5104262,80,0,112,0,414.5104262,0,414.5104262
1/12/2025 21:00,1.1,222.5104262,79.6,0,112,0,414.1104262,0,414.1104262
1/12/2025 22:00,1.1,222.5104262,47.76,0,112,0,382.2704262,0,382.2704262
1/12/2025 23:00,1,222.5104262,48,0,112,0,382.5104262,0,382.5104262
1/13/2025 0:00,1.2,333.7656393,95.04,0,144,0,572.8056393,0,572.8056393
1/13/2025 1:00,1.1,333.7656393,95.52,0,144,0,573.2856393,0,573.2856393
1/13/2025 2:00,1,333.7656393,96,0,144,0,573.7656393,0,573.7656393
1/13/2025 3:00,0.8,333.7656393,96.96,0,144,0,574.7256393,0,574.7256393
1/13/2025 4:00,0.8,333.7656393,96.96,0,144,0,574.7256393,0,574.7256393
1/13/2025 5:00,0.8,333.7656393,96.96,0,144,0,574.7256393,0,574.7256393
1/13/2025 6:00,0.8,511.7739803,161.6,0,334,0,1007.37398,0,1007.37398
1/13/2025 7:00,0.6,511.7739803,163.2,0,334,0,1008.97398,0,1008.97398
1/13/2025 8:00,0.6,511.7739803,163.2,0,334,0,1008.97398,0,1008.97398
1/13/2025 9:00,0.6,511.7739803,163.2,0,334,0,1008.97398,24,1008.97398
1/13/2025 10:00,0.7,511.7739803,162.4,0,334,0,1008.17398,65,1008.17398
1/13/2025 11:00,1.3,511.7739803,157.6,0,334,0,1003.37398,98,1003.37398
1/13/2025 12:00,1.8,511.7739803,153.6,0,334,0,999.3739803,118,999.3739803
1/13/2025 13:00,2.5,511.7739803,148,0,334,0,993.7739803,116,993.7739803
1/13/2025 14:00,2.7,511.7739803,146.4,0,334,0,992.1739803,82,992.1739803
1/13/2025 15:00,2.5,511.7739803,148,0,334,0,993.7739803,30,993.7739803
1/13/2025 16:00,1.2,511.7739803,158.4,0,334,0,1004.17398,2,1004.17398
1/13/2025 17:00,0.9,511.7739803,160.8,0,334,0,1006.57398,0,1006.57398
1/13/2025 18:00,0.7,511.7739803,162.4,0,334,0,1008.17398,0,1008.17398
1/13/2025 19:00,0.5,511.7739803,164,0,334,0,1009.77398,0,1009.77398
1/13/2025 20:00,0.6,511.7739803,163.2,0,334,0,1008.97398,0,1008.97398
1/13/2025 21:00,0.2,511.7739803,166.4,0,334,0,1012.17398,0,1012.17398
1/13/2025 22:00,-0.5,333.7656393,103.2,0,144,0,580.9656393,0,580.9656393
1/13/2025 23:00,-0.8,333.7656393,104.64,0,144,0,582.4056393,0,582.4056393
1/14/2025 0:00,-1.1,333.7656393,106.08,0,144,0,583.8456393,0,583.8456393
1/14/2025 1:00,-1.4,333.7656393,107.52,0,144,0,585.2856393,0,585.2856393
1/14/2025 2:00,-1.5,333.7656393,108,0,144,0,585.7656393,0,585.7656393
1/14/2025 3:00,-1.5,333.7656393,108,0,144,0,585.7656393,0,585.7656393
1/14/2025 4:00,-1.8,333.7656393,109.44,0,144,0,587.2056393,0,587.2056393
1/14/2025 5:00,-1.5,333.7656393,108,0,144,0,585.7656393,0,585.7656393
1/14/2025 6:00,-1.7,511.7739803,181.6,0,334,0,1027.37398,0,1027.37398
1/14/2025 7:00,-1.4,511.7739803,179.2,0,334,0,1024.97398,0,1024.97398
1/14/2025 8:00,-1.5,511.7739803,180,0,334,0,1025.77398,0,1025.77398
1/14/2025 9:00,-1.3,511.7739803,178.4,0,334,0,1024.17398,28,1024.17398
1/14/2025 10:00,-0.4,511.7739803,171.2,0,334,0,1016.97398,82,1016.97398
1/14/2025 11:00,0.2,511.7739803,166.4,0,334,0,1012.17398,128,1012.17398
1/14/2025 12:00,0.6,511.7739803,163.2,0,334,0,1008.97398,144,1008.97398
1/14/2025 13:00,0.7,511.7739803,162.4,0,334,0,1008.17398,128,1008.17398
1/14/2025 14:00,0.9,511.7739803,160.8,0,334,0,1006.57398,84,1006.57398
1/14/2025 15:00,0.4,511.7739803,164.8,0,334,0,1010.57398,30,1010.57398
1/14/2025 16:00,-0.6,511.7739803,172.8,0,334,0,1018.57398,3,1018.57398
1/14/2025 17:00,-0.8,511.7739803,174.4,0,334,0,1020.17398,0,1020.17398
1/14/2025 18:00,-1.5,511.7739803,180,0,334,0,1025.77398,0,1025.77398
1/14/2025 19:00,-1.6,511.7739803,180.8,0,334,0,1026.57398,0,1026.57398
1/14/2025 20:00,-2,511.7739803,184,0,334,0,1029.77398,0,1029.77398
1/14/2025 21:00,-2.2,511.7739803,185.6,0,334,0,1031.37398,0,1031.37398
1/14/2025 22:00,-2.9,333.7656393,114.72,0,144,0,592.4856393,0,592.4856393
1/14/2025 23:00,-3.1,333.7656393,115.68,0,144,0,593.4456393,0,593.4456393
1/15/2025 0:00,-3.3,333.7656393,116.64,0,144,0,594.4056393,0,594.4056393
1/15/2025 1:00,-3,333.7656393,115.2,0,144,0,592.9656393,0,592.9656393
1/15/2025 2:00,-3.4,333.7656393,117.12,0,144,0,594.8856393,0,594.8856393
1/15/2025 3:00,-3.7,333.7656393,118.56,0,144,0,596.3256393,0,596.3256393
1/15/2025 4:00,-3.7,333.7656393,118.56,0,144,0,596.3256393,0,596.3256393
1/15/2025 5:00,-3.7,333.7656393,118.56,0,144,0,596.3256393,0,596.3256393
1/15/2025 6:00,-3.7,511.7739803,197.6,0,334,0,1043.37398,0,1043.37398
1/15/2025 7:00,-3.9,511.7739803,199.2,0,334,0,1044.97398,0,1044.97398
1/15/2025 8:00,-3.4,511.7739803,195.2,0,334,0,1040.97398,0,1040.97398
1/15/2025 9:00,-2.6,511.7739803,188.8,0,334,0,1034.57398,25,1034.57398
1/15/2025 10:00,-0.9,511.7739803,175.2,0,334,0,1020.97398,70,1020.97398
1/15/2025 11:00,-0.7,511.7739803,173.6,0,334,0,1019.37398,102,1019.37398
1/15/2025 12:00,-0.6,511.7739803,172.8,0,334,0,1018.57398,110,1018.57398
1/15/2025 13:00,-0.4,511.7739803,171.2,0,334,0,1016.97398,97,1016.97398
1/15/2025 14:00,-0.7,511.7739803,173.6,0,334,0,1019.37398,65,1019.37398
1/15/2025 15:00,-1.1,511.7739803,176.8,0,334,0,1022.57398,24,1022.57398
1/15/2025 16:00,-1.7,511.7739803,181.6,0,334,0,1027.37398,2,1027.37398
1/15/2025 17:00,-2.9,511.7739803,191.2,0,334,0,1036.97398,0,1036.97398
1/15/2025 18:00,-4,511.7739803,200,0,334,0,1045.77398,0,1045.77398
1/15/2025 19:00,-3.7,511.7739803,197.6,0,334,0,1043.37398,0,1043.37398
1/15/2025 20:00,-3.9,511.7739803,199.2,0,334,0,1044.97398,0,1044.97398
1/15/2025 21:00,-4,511.7739803,200,0,334,0,1045.77398,0,1045.77398
1/15/2025 22:00,-4,333.7656393,120,0,144,0,597.7656393,0,597.7656393
1/15/2025 23:00,-4.3,333.7656393,121.44,0,144,0,599.2056393,0,599.2056393
1/16/2025 0:00,-4.5,333.7656393,122.4,0,144,0,600.1656393,0,600.1656393
1/16/2025 1:00,-4.2,333.7656393,120.96,0,144,0,598.7256393,0,598.7256393
1/16/2025 2:00,-3.5,333.7656393,117.6,0,144,0,595.3656393,0,595.3656393
1/16/2025 3:00,-2.9,333.7656393,114.72,0,144,0,592.4856393,0,592.4856393
1/16/2025 4:00,-2.7,333.7656393,113.76,0,144,0,591.5256393,0,591.5256393
1/16/2025 5:00,-2.3,333.7656393,111.84,0,144,0,589.6056393,0,589.6056393
1/16/2025 6:00,-2.1,511.7739803,184.8,0,334,0,1030.57398,0,1030.57398
1/16/2025 7:00,-2.2,511.7739803,185.6,0,334,0,1031.37398,0,1031.37398
1/16/2025 8:00,-2,511.7739803,184,0,334,0,1029.77398,0,1029.77398
1/16/2025 9:00,-1.4,511.7739803,179.2,0,334,0,1024.97398,12,1024.97398
